date,Spot price,Demand,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Nuclear,Solar,Wind Onshore,Net Imports,Residual load,RES_pen
2022-10-22 11:00:00,129.38,42436.0,5570.0,592.0,,3632.0,640.0,29961.0,5307.0,2249.0,-7404.8,34880.0,17.80563672353662
2022-10-22 12:00:00,125.88,43712.0,5527.0,567.0,,3514.0,619.0,29255.0,6428.0,2328.0,-5589.04,34956.0,20.031112737920935
2022-10-22 13:00:00,117.74,42592.0,5132.0,564.0,,3394.0,490.0,28352.0,6849.0,2322.0,-4883.18,33421.0,21.532212622088657
2022-10-22 14:00:00,110.2,41297.0,5052.0,404.0,,3322.0,480.0,28268.0,6747.0,2493.0,-5804.18,32057.0,22.3745066227571
2022-10-22 15:00:00,109.26,39886.0,5140.0,334.0,,3270.0,555.0,28345.0,5865.0,2448.0,-7238.029999999999,31573.0,20.841899413327987
2022-10-22 16:00:00,99.25,38865.0,5249.0,312.0,,3328.0,838.0,28384.0,4268.0,2264.0,-8780.23,32333.0,16.806895664479608
2022-10-22 17:00:00,126.09,38721.0,5817.0,77.0,1031.0,3486.0,1086.0,28611.0,2121.0,2144.0,-9016.13,34456.0,11.014694868417655
2022-10-22 18:00:00,179.13,40752.0,5861.0,3.0,1768.0,3735.0,1531.0,29046.0,510.0,2427.0,-7191.4400000000005,37815.0,7.20700824499411
2022-10-22 19:00:00,183.41,43840.0,5930.0,8.0,2011.0,3813.0,1397.0,29691.0,196.0,3360.0,-4876.539999999999,40284.0,8.11131386861314
2022-10-22 20:00:00,164.64,41513.0,5241.0,13.0,579.0,3693.0,1115.0,29502.0,0.0,4467.0,-5463.82,37046.0,10.760484667453568
2022-10-22 21:00:00,143.0,39472.0,4227.0,14.0,,3548.0,816.0,29481.0,0.0,5415.0,-7026.38,34057.0,13.718585326307256
2022-10-22 22:00:00,137.01,39851.0,4351.0,14.0,,3616.0,657.0,29601.0,0.0,5971.0,-7344.849999999999,33880.0,14.983312840330228
2022-10-22 23:00:00,132.42,40521.0,4651.0,14.0,,3663.0,613.0,29729.0,0.0,6204.0,-7272.23,34317.0,15.31057969941512
2022-10-23 00:00:00,110.66,36935.0,4492.0,,,3128.0,586.0,28581.0,0.0,6295.0,-6740.9,30640.0,17.043454717747395
2022-10-23 01:00:00,99.15,35072.0,4857.0,,,3042.0,567.0,28128.0,0.0,6034.0,-7344.06,29038.0,17.204607664233578
2022-10-23 02:00:00,93.54,34303.0,4648.0,,,2773.0,399.0,28065.0,0.0,6153.0,-7181.700000000001,28150.0,17.93720665830977
2022-10-23 03:00:00,90.0,31925.0,4453.0,,,2592.0,335.0,28127.0,0.0,6335.0,-7871.459999999999,25590.0,19.843382928739235
2022-10-23 04:00:00,72.41,30393.0,4395.0,,,2425.0,421.0,27825.0,0.0,6893.0,-8544.24,23500.0,22.67956437337545
2022-10-23 05:00:00,70.85,30393.0,4090.0,,,2333.0,388.0,28058.0,0.0,7364.0,-8423.09,23029.0,24.2292633172112
2022-10-23 06:00:00,64.29,31134.0,4073.0,,,2369.0,418.0,28356.0,0.0,7613.0,-8460.26,23521.0,24.452367186998135
2022-10-23 07:00:00,104.29,32223.0,4207.0,,,2415.0,528.0,28856.0,200.0,8191.0,-9550.04,23832.0,26.04040592123638
2022-10-23 08:00:00,72.52,33360.0,4228.0,,,2379.0,462.0,29473.0,244.0,7950.0,-8647.23,25166.0,24.562350119904078
2022-10-23 09:00:00,103.63,35232.0,4681.0,,,2562.0,513.0,29694.0,687.0,7485.0,-7746.9400000000005,27060.0,23.19482288828338
2022-10-23 10:00:00,96.0,37482.0,4847.0,,,2690.0,561.0,29911.0,1732.0,8015.0,-7929.05,27735.0,26.00448215143269
2022-10-23 11:00:00,93.23,39191.0,4494.0,,,2836.0,374.0,29596.0,2937.0,8603.0,-6845.299999999999,27651.0,29.445535964889896
2022-10-23 12:00:00,83.47,40921.0,4074.0,,,2855.0,391.0,28980.0,4058.0,9294.0,-6003.299999999999,27569.0,32.628723638229765
2022-10-23 13:00:00,76.17,39772.0,4041.0,,,2769.0,417.0,28530.0,4625.0,9957.0,-6731.679999999999,25190.0,36.663984712863325
2022-10-23 14:00:00,78.31,38415.0,4210.0,,,2614.0,486.0,27762.0,4537.0,10090.0,-7410.6900000000005,23788.0,38.07627228947026
2022-10-23 15:00:00,72.93,36946.0,4193.0,,,2425.0,460.0,27182.0,4194.0,11085.0,-8897.96,21667.0,41.35495046825096
2022-10-23 16:00:00,86.44,35815.0,4109.0,0.0,,2404.0,551.0,27188.0,3191.0,11779.0,-8810.050000000001,20845.0,41.79812927544325
2022-10-23 17:00:00,59.3,36025.0,4106.0,0.0,,2389.0,677.0,27914.0,1730.0,12377.0,-9622.18,21918.0,39.1589174184594
2022-10-23 18:00:00,88.0,38366.0,4397.0,0.0,215.0,2583.0,1078.0,28643.0,529.0,12636.0,-10010.87,25201.0,34.31423656362404
2022-10-23 19:00:00,121.99,41661.0,4806.0,0.0,698.0,2692.0,938.0,28625.0,199.0,12522.0,-6416.59,28940.0,30.53455269916709
2022-10-23 20:00:00,106.81,40487.0,4813.0,0.0,393.0,2684.0,695.0,28594.0,0.0,12571.0,-7853.52,27916.0,31.04947267023983
2022-10-23 21:00:00,91.82,38757.0,4597.0,0.0,,2596.0,396.0,28553.0,0.0,12552.0,-8724.59,26205.0,32.3864076166886
2022-10-23 22:00:00,84.71,38932.0,4659.0,0.0,,2659.0,279.0,28851.0,0.0,12074.0,-8035.64,26858.0,31.01304839206822
2022-10-23 23:00:00,76.35,39521.0,4464.0,0.0,,2713.0,238.0,28997.0,0.0,12751.0,-8014.37,26770.0,32.26385972014878
