date,Spot price,Demand,Lignite,Gas,Coal,Hydro Pump,Hydro R-o-R,Hydro Res,Nuclear,Solar,Wind Offshore,Wind Onshore,Net Imports,Residual load,RES_pen
2022-10-11 11:00:00,233.16199999999998,66367.488,13324.052,8498.655999999999,10182.168000000001,246.91199999999998,1331.118,90.93599999999999,4034.22,19034.628,2762.436,3350.6519999999996,-1438.7679999999996,41219.772,37.89161946283096
2022-10-11 12:00:00,201.374,66658.236,13248.124,7865.196000000001,9838.564,39.922000000000004,1346.466,72.824,4030.708,21263.076,2757.982,4083.584,-1739.45,38553.594000000005,42.162294843805945
2022-10-11 13:00:00,197.302,65879.83,13325.722,7037.512,8798.552,189.276,1344.382,80.486,4029.3480000000004,21002.859999999997,2513.2019999999998,4521.568,-1590.6059999999998,37842.200000000004,42.55874673629243
2022-10-11 14:00:00,198.39000000000001,64054.234,13295.784,7252.232000000001,9194.41,74.81800000000001,1315.97,229.99,4029.3360000000002,19004.308,2005.3220000000001,3866.732,-1908.5459999999998,39177.871999999996,38.836405412326066
2022-10-11 15:00:00,217.76399999999998,62301.909999999996,13220.210000000001,7934.65,9556.702,268.672,1312.664,180.376,4025.3540000000003,15278.5,2173.298,2974.598,-1218.158,41875.513999999996,32.7861473267834
2022-10-11 16:00:00,237.89000000000001,60967.484,13254.172,9390.416000000001,9930.456,573.63,1292.2959999999998,155.468,4023.78,9854.592,1884.06,2083.926,1333.426,47144.905999999995,22.6720492516962
2022-10-11 17:00:00,310.726,60073.259999999995,13702.326000000001,11011.606,10450.836,2312.514,1320.968,198.548,4026.496,4048.486,1335.276,1417.522,2840.914,53271.975999999995,11.321649599172744
2022-10-11 18:00:00,401.218,59895.79,13744.568,11807.738000000001,10855.848,5270.255999999999,1353.8619999999999,249.888,4027.672,399.6,1044.2220000000002,1368.384,3631.5979999999995,57083.584,4.695164718588736
2022-10-11 19:00:00,438.09399999999994,61535.988,13771.304,12273.52,10799.724,6421.028,1354.952,340.916,4024.9020000000005,0.032,916.9460000000001,1616.4479999999999,4131.812,59002.562,4.116982732120918
2022-10-11 20:00:00,353.546,58815.314,13562.524,11682.836,10771.03,5358.924,1340.614,393.274,4028.94,0.0,687.898,1993.31,2540.59,56134.106,4.5586902758012995
2022-10-11 21:00:00,290.276,55702.246,12987.33,11394.416000000001,10591.992,2603.454,1355.338,232.46000000000004,4037.1440000000002,0.0,543.162,2208.362,2587.38,52950.722,4.939700277076799
2022-10-11 22:00:00,254.362,52264.368,12975.014000000001,10843.042,10356.322,1538.674,1389.938,242.454,4040.41,0.0,497.57000000000005,2026.03,1510.026,49740.768000000004,4.828528683251273
2022-10-11 23:00:00,226.958,49107.61,12822.302,9368.152,10085.086,684.19,1387.0459999999998,191.8,4043.6800000000003,0.0,540.336,1857.6740000000002,947.874,46709.6,4.88317391133472
2022-10-12 00:00:00,242.51399999999998,46875.844,12782.28,8266.14,10009.948,339.646,1373.4199999999998,104.11800000000001,4036.5199999999995,0.0,607.3720000000001,1709.2099999999998,597.3580000000002,44559.261999999995,4.941952618495787
2022-10-12 01:00:00,231.288,45340.242000000006,12525.083999999999,7549.683999999999,9953.4,82.376,1379.2379999999998,51.08,4036.352,0.0,891.512,1600.834,1302.7720000000002,42847.89600000001,5.496984334578539
2022-10-12 02:00:00,213.586,44352.454,12506.368,7140.494000000001,10051.302,19.092000000000002,1394.6439999999998,56.44199999999999,4038.9900000000002,0.0,1048.506,1527.6619999999998,1347.928,41776.286,5.808400139482699
2022-10-12 03:00:00,211.96999999999997,44707.056,12522.612,7034.342,10121.710000000001,17.386000000000003,1410.934,55.61,4039.844,0.0,1192.038,1406.872,1914.4620000000002,42108.14599999999,5.813198704025602
2022-10-12 04:00:00,216.21599999999998,45921.378000000004,12528.75,7258.536,10117.488000000001,29.868000000000002,1421.924,67.08200000000001,4039.968,0.0,1213.218,1433.67,2278.716,43274.490000000005,5.763955950973422
2022-10-12 05:00:00,235.336,48924.47,12770.789999999999,8860.2,10509.932,189.03199999999998,1428.464,148.34,4040.1760000000004,0.0,1055.1799999999998,1417.156,2146.0379999999996,46452.134,5.053373087127974
2022-10-12 06:00:00,308.618,55168.964,13140.148000000001,11114.797999999999,10587.892,1656.45,1433.998,260.78000000000003,4039.714,0.0,1051.9180000000001,1545.85,3529.15,52571.195999999996,4.708748926298489
2022-10-12 07:00:00,405.398,60010.966,13220.876,12158.76,10659.236,5440.416,1437.944,426.092,4045.036,67.612,1138.868,1645.266,3673.1040000000003,57159.22,4.752041485217886
2022-10-12 08:00:00,406.892,62533.2,13188.145999999999,12377.655999999999,10910.506,4619.142,1394.1979999999999,372.184,4046.06,2270.726,1285.0819999999999,1720.8620000000003,3600.846,57256.53,8.438189633666598
2022-10-12 09:00:00,327.608,62946.398,13120.035999999998,11863.606,11194.056,2435.17,1370.484,309.27,4053.6459999999997,8364.456,1675.114,1755.136,1190.9379999999999,51151.692,18.73769806494726
2022-10-12 10:00:00,284.252,64406.719999999994,12965.982,10425.434,10856.556,1062.5819999999999,1352.2720000000002,333.31399999999996,4038.924,15216.964000000002,1916.136,1332.364,-1385.252,45941.255999999994,28.670089083871996
2022-10-12 11:00:00,250.282,65424.02,12846.632000000001,9182.602,10562.8,339.206,1347.108,246.85399999999998,4040.822,19666.31,2087.5440000000003,892.8459999999999,-2239.0879999999997,42777.31999999999,34.61526821494614
2022-10-12 12:00:00,218.408,65324.840000000004,12739.542,8574.354000000001,10502.472,233.13000000000002,1365.532,172.274,4029.584,22011.976000000002,2282.666,1257.116,-2669.22,39773.081999999995,39.11491861288907
2022-10-12 13:00:00,207.48600000000002,65056.752,12770.368,8249.060000000001,10499.194,0.898,1372.774,207.526,4030.536,22085.484,2494.1459999999997,1695.148,-2795.478,38781.974,40.38747277146575
2022-10-12 14:00:00,215.82600000000002,63302.578,12768.967999999999,8243.348000000002,10353.482,10.533999999999999,1366.548,225.86399999999998,4030.132,20092.917999999998,2430.922,1800.264,-2604.0099999999998,38978.474,38.4251396522903
2022-10-12 15:00:00,220.298,60489.71799999999,13034.22,8603.168000000001,10601.64,194.59,1365.548,364.698,4028.696,16653.328,2355.638,1662.264,-2309.984,39818.488,34.17313005162299
2022-10-12 16:00:00,247.9,60861.748,13269.866,9285.328,10957.442,602.596,1394.9180000000001,335.58000000000004,4027.858,10901.942,2110.706,1349.592,-161.90799999999982,46499.508,23.59813917930849
2022-10-12 17:00:00,297.524,60462.89399999999,13372.774,10943.251999999999,11026.994,2428.366,1406.078,372.29,4026.1380000000004,4165.868,1830.8239999999998,1231.298,2526.618,53234.903999999995,11.95442282336006
2022-10-12 18:00:00,395.108,61579.326,13371.617999999999,12208.244,11290.652,5232.683999999999,1400.576,428.70200000000006,4025.0840000000003,304.76,1742.636,1824.42,3326.8119999999994,57707.51,6.287525784221802
2022-10-12 19:00:00,474.316,63235.43199999999,13313.135999999999,12423.537999999999,11396.932,5805.9800000000005,1395.976,435.928,4028.0620000000004,0.016,1732.292,3214.3059999999996,3328.4,58288.81799999999,7.822535315327647
2022-10-12 20:00:00,356.87,60170.89,12980.23,12254.528,11558.57,3900.9800000000005,1401.232,367.774,4030.29,0.0,1560.646,4973.962,1171.4419999999998,53636.282,10.860082009755882
2022-10-12 21:00:00,274.786,57158.695999999996,12606.288,10931.564,11593.438,1438.2179999999998,1399.92,239.26999999999998,4031.1620000000003,0.0,1787.5700000000002,6529.128,75.47400000000025,48841.99799999999,14.550188478757459
2022-10-12 22:00:00,253.48200000000003,54343.333999999995,12350.367999999999,8483.581999999999,11330.096,441.05199999999996,1392.17,278.29200000000003,4031.5980000000004,0.0,1997.9180000000001,7240.452,-272.6460000000002,45104.96399999999,17.000005925289756
2022-10-12 23:00:00,225.494,50699.422,12308.996,5916.33,11332.076000000001,307.67999999999995,1388.8200000000002,292.836,4033.4339999999997,0.0,2070.598,7744.264,-998.49,40884.56,19.35892286898261
